Unnamed: 0,session__sessionId,Experiment,Answer,Type,lvlAfter,lvlBefore,Course
581,565,herd-1,False,herding,1.0,1.0,CS
582,565,herd-1,True,herding,1.0,1.0,CS
583,565,herd-1,False,herding,1.0,1.0,CS
584,565,herd-1,False,herding,1.0,1.0,CS
585,828,herd-1,True,herding,3.0,3.0,CS
586,828,herd-1,True,herding,3.0,3.0,CS
587,828,herd-1,False,herding,3.0,3.0,CS
588,828,herd-1,False,herding,3.0,3.0,CS
589,828,herd-1,False,herding,3.0,3.0,CS
590,712,herd-1,True,herding,1.0,0.0,CS
591,712,herd-1,True,herding,1.0,0.0,CS
592,712,herd-1,True,herding,1.0,0.0,CS
593,712,herd-1,True,herding,1.0,0.0,CS
594,712,herd-1,True,herding,1.0,0.0,CS
595,925,herd-1,True,herding,1.0,1.0,CS
596,925,herd-1,False,herding,1.0,1.0,CS
597,925,herd-1,False,herding,1.0,1.0,CS
598,925,herd-1,False,herding,1.0,1.0,CS
599,925,herd-1,False,herding,1.0,1.0,CS
600,534,herd-1,True,herding,3.0,1.0,CS
601,534,herd-1,True,herding,3.0,1.0,CS
602,534,herd-1,True,herding,3.0,1.0,CS
603,534,herd-1,True,herding,3.0,1.0,CS
604,534,herd-1,False,herding,3.0,1.0,CS
605,614,herd-1,True,herding,1.0,0.0,CS
606,614,herd-1,False,herding,1.0,0.0,CS
607,614,herd-1,False,herding,1.0,0.0,CS
608,614,herd-1,True,herding,1.0,0.0,CS
609,614,herd-1,False,herding,1.0,0.0,CS
610,456,herd-1,True,herding,1.0,0.0,CS
611,456,herd-1,True,herding,1.0,0.0,CS
612,456,herd-1,False,herding,1.0,0.0,CS
613,456,herd-1,False,herding,1.0,0.0,CS
614,456,herd-1,False,herding,1.0,0.0,CS
615,575,herd-1,False,herding,0.0,0.0,CS
616,575,herd-1,False,herding,0.0,0.0,CS
617,575,herd-1,False,herding,0.0,0.0,CS
618,575,herd-1,False,herding,0.0,0.0,CS
619,575,herd-1,False,herding,0.0,0.0,CS
620,951,herd-1,True,herding,2.0,2.0,CS
621,951,herd-1,True,herding,2.0,2.0,CS
622,951,herd-1,False,herding,2.0,2.0,CS
623,951,herd-1,True,herding,2.0,2.0,CS
624,951,herd-1,False,herding,2.0,2.0,CS
625,981,herd-1,True,herding,3.0,3.0,CS
626,981,herd-1,True,herding,3.0,3.0,CS
627,981,herd-1,True,herding,3.0,3.0,CS
628,981,herd-1,True,herding,3.0,3.0,CS
629,981,herd-1,False,herding,3.0,3.0,CS
630,3,herd-1,True,herding,2.0,2.0,CS
631,3,herd-1,True,herding,2.0,2.0,CS
632,3,herd-1,False,herding,2.0,2.0,CS
633,3,herd-1,True,herding,2.0,2.0,CS
634,3,herd-1,True,herding,2.0,2.0,CS
635,422,herd-1,True,herding,2.0,2.0,CS
636,422,herd-1,True,herding,2.0,2.0,CS
637,422,herd-1,True,herding,2.0,2.0,CS
638,422,herd-1,False,herding,2.0,2.0,CS
639,422,herd-1,False,herding,2.0,2.0,CS
640,143,herd-1,True,herding,1.0,1.0,CS
641,143,herd-1,True,herding,1.0,1.0,CS
642,143,herd-1,True,herding,1.0,1.0,CS
643,143,herd-1,True,herding,1.0,1.0,CS
644,143,herd-1,False,herding,1.0,1.0,CS
645,77,herd-1,True,herding,2.0,1.0,CS
646,77,herd-1,True,herding,2.0,1.0,CS
647,77,herd-1,True,herding,2.0,1.0,CS
648,77,herd-1,False,herding,2.0,1.0,CS
649,77,herd-1,False,herding,2.0,1.0,CS
650,521,herd-1,True,herding,0.0,0.0,CS
651,521,herd-1,True,herding,0.0,0.0,CS
652,521,herd-1,False,herding,0.0,0.0,CS
653,521,herd-1,True,herding,0.0,0.0,CS
654,521,herd-1,False,herding,0.0,0.0,CS
655,727,herd-1,True,herding,1.0,1.0,CS
656,727,herd-1,True,herding,1.0,1.0,CS
657,727,herd-1,False,herding,1.0,1.0,CS
658,727,herd-1,False,herding,1.0,1.0,CS
659,727,herd-1,False,herding,1.0,1.0,CS
660,242,herd-1,False,herding,0.0,0.0,CS
661,242,herd-1,True,herding,0.0,0.0,CS
662,242,herd-1,False,herding,0.0,0.0,CS
663,242,herd-1,False,herding,0.0,0.0,CS
664,242,herd-1,False,herding,0.0,0.0,CS
665,840,herd-1,True,herding,4.0,4.0,CS
666,840,herd-1,True,herding,4.0,4.0,CS
667,840,herd-1,True,herding,4.0,4.0,CS
668,840,herd-1,True,herding,4.0,4.0,CS
669,840,herd-1,True,herding,4.0,4.0,CS
670,320,herd-1,False,herding,2.0,2.0,CS
671,320,herd-1,False,herding,2.0,2.0,CS
672,320,herd-1,False,herding,2.0,2.0,CS
673,320,herd-1,False,herding,2.0,2.0,CS
674,320,herd-1,False,herding,2.0,2.0,CS
675,932,herd-1,True,herding,4.0,4.0,CS
676,932,herd-1,True,herding,4.0,4.0,CS
677,932,herd-1,True,herding,4.0,4.0,CS
678,932,herd-1,True,herding,4.0,4.0,CS
679,932,herd-1,True,herding,4.0,4.0,CS
680,574,herd-1,True,herding,2.0,1.0,CS
681,574,herd-1,True,herding,2.0,1.0,CS
682,574,herd-1,True,herding,2.0,1.0,CS
683,574,herd-1,True,herding,2.0,1.0,CS
684,574,herd-1,True,herding,2.0,1.0,CS
685,139,herd-1,True,herding,0.0,0.0,CS
686,139,herd-1,False,herding,0.0,0.0,CS
687,139,herd-1,False,herding,0.0,0.0,CS
688,139,herd-1,False,herding,0.0,0.0,CS
689,139,herd-1,False,herding,0.0,0.0,CS
690,1019,herd-1,True,herding,2.0,2.0,CS
691,1019,herd-1,True,herding,2.0,2.0,CS
692,1019,herd-1,True,herding,2.0,2.0,CS
693,1019,herd-1,True,herding,2.0,2.0,CS
694,1019,herd-1,False,herding,2.0,2.0,CS
695,1119,herd-1,True,herding,2.0,1.0,CS
696,1119,herd-1,True,herding,2.0,1.0,CS
697,1119,herd-1,True,herding,2.0,1.0,CS
698,1119,herd-1,True,herding,2.0,1.0,CS
699,1119,herd-1,True,herding,2.0,1.0,CS
700,474,herd-1,True,herding,2.0,1.0,CS
701,474,herd-1,True,herding,2.0,1.0,CS
702,474,herd-1,True,herding,2.0,1.0,CS
703,474,herd-1,False,herding,2.0,1.0,CS
704,474,herd-1,False,herding,2.0,1.0,CS
705,1030,herd-1,True,herding,2.0,1.0,CS
706,1030,herd-1,True,herding,2.0,1.0,CS
707,1030,herd-1,True,herding,2.0,1.0,CS
708,1030,herd-1,True,herding,2.0,1.0,CS
709,1030,herd-1,False,herding,2.0,1.0,CS
710,989,herd-1,False,herding,3.0,2.0,CS
711,989,herd-1,False,herding,3.0,2.0,CS
712,989,herd-1,False,herding,3.0,2.0,CS
713,989,herd-1,False,herding,3.0,2.0,CS
714,989,herd-1,False,herding,3.0,2.0,CS
715,814,herd-1,True,herding,1.0,1.0,CS
716,814,herd-1,True,herding,1.0,1.0,CS
717,814,herd-1,True,herding,1.0,1.0,CS
718,814,herd-1,True,herding,1.0,1.0,CS
719,814,herd-1,False,herding,1.0,1.0,CS
720,769,herd-1,True,herding,1.0,0.0,CS
721,769,herd-1,True,herding,1.0,0.0,CS
722,769,herd-1,True,herding,1.0,0.0,CS
723,769,herd-1,False,herding,1.0,0.0,CS
724,769,herd-1,False,herding,1.0,0.0,CS
725,353,herd-1,True,herding,2.0,2.0,CS
726,353,herd-1,True,herding,2.0,2.0,CS
727,353,herd-1,False,herding,2.0,2.0,CS
728,353,herd-1,True,herding,2.0,2.0,CS
729,353,herd-1,False,herding,2.0,2.0,CS
730,1151,herd-1,True,herding,0.0,0.0,CS
731,1151,herd-1,True,herding,0.0,0.0,CS
732,1151,herd-1,True,herding,0.0,0.0,CS
733,1151,herd-1,True,herding,0.0,0.0,CS
734,1151,herd-1,False,herding,0.0,0.0,CS
735,731,herd-1,True,herding,2.0,0.0,CS
736,731,herd-1,False,herding,2.0,0.0,CS
737,731,herd-1,True,herding,2.0,0.0,CS
738,731,herd-1,True,herding,2.0,0.0,CS
739,731,herd-1,False,herding,2.0,0.0,CS
740,216,herd-1,False,herding,2.0,0.0,CS
741,216,herd-1,False,herding,2.0,0.0,CS
742,216,herd-1,False,herding,2.0,0.0,CS
743,216,herd-1,False,herding,2.0,0.0,CS
744,216,herd-1,False,herding,2.0,0.0,CS
745,810,herd-1,True,herding,1.0,0.0,CS
746,810,herd-1,True,herding,1.0,0.0,CS
747,810,herd-1,True,herding,1.0,0.0,CS
748,810,herd-1,True,herding,1.0,0.0,CS
749,810,herd-1,False,herding,1.0,0.0,CS
750,238,herd-1,True,herding,1.0,1.0,CS
751,238,herd-1,False,herding,1.0,1.0,CS
752,238,herd-1,False,herding,1.0,1.0,CS
753,238,herd-1,False,herding,1.0,1.0,CS
754,238,herd-1,False,herding,1.0,1.0,CS
755,742,herd-1,True,herding,1.0,0.0,CS
756,742,herd-1,True,herding,1.0,0.0,CS
757,742,herd-1,True,herding,1.0,0.0,CS
758,742,herd-1,False,herding,1.0,0.0,CS
759,742,herd-1,False,herding,1.0,0.0,CS
760,450,herd-1,True,herding,1.0,1.0,CS
761,450,herd-1,True,herding,1.0,1.0,CS
762,450,herd-1,True,herding,1.0,1.0,CS
763,450,herd-1,True,herding,1.0,1.0,CS
764,450,herd-1,False,herding,1.0,1.0,CS
765,1127,herd-1,True,herding,1.0,2.0,CS
766,1127,herd-1,True,herding,1.0,2.0,CS
767,1127,herd-1,False,herding,1.0,2.0,CS
768,1127,herd-1,False,herding,1.0,2.0,CS
769,1127,herd-1,False,herding,1.0,2.0,CS
770,109,herd-1,True,herding,1.0,0.0,CS
771,109,herd-1,False,herding,1.0,0.0,CS
772,109,herd-1,False,herding,1.0,0.0,CS
773,109,herd-1,False,herding,1.0,0.0,CS
774,109,herd-1,False,herding,1.0,0.0,CS
775,43,herd-1,True,herding,1.0,0.0,CS
776,43,herd-1,True,herding,1.0,0.0,CS
777,43,herd-1,True,herding,1.0,0.0,CS
778,43,herd-1,True,herding,1.0,0.0,CS
779,43,herd-1,False,herding,1.0,0.0,CS
780,29,herd-1,True,herding,3.0,2.0,CS
781,29,herd-1,False,herding,3.0,2.0,CS
782,29,herd-1,True,herding,3.0,2.0,CS
783,29,herd-1,False,herding,3.0,2.0,CS
784,29,herd-1,False,herding,3.0,2.0,CS
785,735,herd-1,True,herding,1.0,0.0,CS
786,735,herd-1,True,herding,1.0,0.0,CS
787,735,herd-1,False,herding,1.0,0.0,CS
788,735,herd-1,False,herding,1.0,0.0,CS
789,735,herd-1,False,herding,1.0,0.0,CS
790,1093,herd-1,True,herding,3.0,2.0,CS
791,1093,herd-1,True,herding,3.0,2.0,CS
792,1093,herd-1,True,herding,3.0,2.0,CS
793,1093,herd-1,True,herding,3.0,2.0,CS
794,1093,herd-1,False,herding,3.0,2.0,CS
795,848,herd-1,True,herding,1.0,0.0,CS
796,848,herd-1,True,herding,1.0,0.0,CS
797,848,herd-1,False,herding,1.0,0.0,CS
798,848,herd-1,False,herding,1.0,0.0,CS
799,848,herd-1,False,herding,1.0,0.0,CS
800,453,herd-1,True,herding,0.0,0.0,CS
801,453,herd-1,False,herding,0.0,0.0,CS
802,453,herd-1,True,herding,0.0,0.0,CS
803,453,herd-1,False,herding,0.0,0.0,CS
804,453,herd-1,False,herding,0.0,0.0,CS
805,770,herd-1,True,herding,1.0,1.0,CS
806,770,herd-1,True,herding,1.0,1.0,CS
807,770,herd-1,True,herding,1.0,1.0,CS
808,770,herd-1,True,herding,1.0,1.0,CS
809,770,herd-1,False,herding,1.0,1.0,CS
810,648,herd-1,True,herding,0.0,0.0,CS
811,648,herd-1,False,herding,0.0,0.0,CS
812,648,herd-1,False,herding,0.0,0.0,CS
813,648,herd-1,False,herding,0.0,0.0,CS
814,648,herd-1,False,herding,0.0,0.0,CS
815,130,herd-1,True,herding,1.0,0.0,CS
816,130,herd-1,True,herding,1.0,0.0,CS
817,130,herd-1,False,herding,1.0,0.0,CS
818,130,herd-1,False,herding,1.0,0.0,CS
819,130,herd-1,False,herding,1.0,0.0,CS
820,375,herd-1,True,herding,2.0,2.0,CS
821,375,herd-1,True,herding,2.0,2.0,CS
822,375,herd-1,True,herding,2.0,2.0,CS
823,375,herd-1,False,herding,2.0,2.0,CS
824,375,herd-1,False,herding,2.0,2.0,CS
825,399,herd-1,True,herding,2.0,1.0,CS
826,399,herd-1,True,herding,2.0,1.0,CS
827,399,herd-1,False,herding,2.0,1.0,CS
828,399,herd-1,False,herding,2.0,1.0,CS
829,399,herd-1,False,herding,2.0,1.0,CS
830,530,herd-1,True,herding,3.0,3.0,CS
831,530,herd-1,True,herding,3.0,3.0,CS
832,530,herd-1,False,herding,3.0,3.0,CS
833,530,herd-1,False,herding,3.0,3.0,CS
834,530,herd-1,False,herding,3.0,3.0,CS
835,797,herd-1,True,herding,1.0,0.0,CS
836,797,herd-1,True,herding,1.0,0.0,CS
837,797,herd-1,False,herding,1.0,0.0,CS
838,797,herd-1,False,herding,1.0,0.0,CS
839,797,herd-1,False,herding,1.0,0.0,CS
840,87,herd-1,True,herding,1.0,1.0,CS
841,87,herd-1,True,herding,1.0,1.0,CS
842,87,herd-1,False,herding,1.0,1.0,CS
843,87,herd-1,False,herding,1.0,1.0,CS
844,87,herd-1,False,herding,1.0,1.0,CS
845,677,herd-1,True,herding,1.0,0.0,CS
846,677,herd-1,True,herding,1.0,0.0,CS
847,677,herd-1,True,herding,1.0,0.0,CS
848,677,herd-1,True,herding,1.0,0.0,CS
849,677,herd-1,False,herding,1.0,0.0,CS
850,366,herd-1,True,herding,1.0,1.0,CS
851,366,herd-1,True,herding,1.0,1.0,CS
852,366,herd-1,True,herding,1.0,1.0,CS
853,366,herd-1,False,herding,1.0,1.0,CS
854,366,herd-1,False,herding,1.0,1.0,CS
855,123,herd-1,True,herding,2.0,1.0,CS
856,123,herd-1,True,herding,2.0,1.0,CS
857,123,herd-1,False,herding,2.0,1.0,CS
858,123,herd-1,False,herding,2.0,1.0,CS
859,123,herd-1,False,herding,2.0,1.0,CS
860,1096,herd-1,True,herding,3.0,4.0,CS
861,1096,herd-1,False,herding,3.0,4.0,CS
862,1096,herd-1,False,herding,3.0,4.0,CS
863,1096,herd-1,False,herding,3.0,4.0,CS
864,1096,herd-1,False,herding,3.0,4.0,CS
865,206,herd-1,True,herding,4.0,4.0,CS
866,206,herd-1,True,herding,4.0,4.0,CS
867,206,herd-1,True,herding,4.0,4.0,CS
868,206,herd-1,True,herding,4.0,4.0,CS
869,206,herd-1,True,herding,4.0,4.0,CS
870,37,herd-1,True,herding,2.0,1.0,CS
871,37,herd-1,True,herding,2.0,1.0,CS
872,37,herd-1,False,herding,2.0,1.0,CS
873,37,herd-1,True,herding,2.0,1.0,CS
874,37,herd-1,False,herding,2.0,1.0,CS
875,428,herd-1,True,herding,1.0,0.0,CS
876,428,herd-1,True,herding,1.0,0.0,CS
877,428,herd-1,False,herding,1.0,0.0,CS
878,428,herd-1,False,herding,1.0,0.0,CS
879,428,herd-1,False,herding,1.0,0.0,CS
880,1036,herd-1,True,herding,1.0,0.0,CS
881,1036,herd-1,True,herding,1.0,0.0,CS
882,1036,herd-1,True,herding,1.0,0.0,CS
883,1036,herd-1,True,herding,1.0,0.0,CS
884,1036,herd-1,False,herding,1.0,0.0,CS
885,401,herd-1,True,herding,0.0,0.0,CS
886,401,herd-1,True,herding,0.0,0.0,CS
887,401,herd-1,True,herding,0.0,0.0,CS
888,401,herd-1,False,herding,0.0,0.0,CS
889,401,herd-1,False,herding,0.0,0.0,CS
890,1084,herd-1,True,herding,2.0,1.0,CS
891,1084,herd-1,True,herding,2.0,1.0,CS
892,1084,herd-1,False,herding,2.0,1.0,CS
893,1084,herd-1,False,herding,2.0,1.0,CS
894,1084,herd-1,False,herding,2.0,1.0,CS
895,758,herd-1,False,herding,0.0,0.0,CS
896,758,herd-1,False,herding,0.0,0.0,CS
897,758,herd-1,True,herding,0.0,0.0,CS
898,758,herd-1,True,herding,0.0,0.0,CS
899,758,herd-1,False,herding,0.0,0.0,CS
900,454,herd-1,True,herding,2.0,1.0,CS
901,454,herd-1,True,herding,2.0,1.0,CS
902,454,herd-1,False,herding,2.0,1.0,CS
903,454,herd-1,True,herding,2.0,1.0,CS
904,454,herd-1,False,herding,2.0,1.0,CS
905,566,herd-1,True,herding,1.0,1.0,CS
906,566,herd-1,False,herding,1.0,1.0,CS
907,566,herd-1,False,herding,1.0,1.0,CS
908,566,herd-1,False,herding,1.0,1.0,CS
909,566,herd-1,False,herding,1.0,1.0,CS
910,250,herd-1,True,herding,2.0,2.0,CS
911,250,herd-1,True,herding,2.0,2.0,CS
912,250,herd-1,False,herding,2.0,2.0,CS
913,250,herd-1,False,herding,2.0,2.0,CS
914,250,herd-1,False,herding,2.0,2.0,CS
915,1077,herd-1,True,herding,0.0,0.0,CS
916,1077,herd-1,False,herding,0.0,0.0,CS
917,1077,herd-1,False,herding,0.0,0.0,CS
918,1077,herd-1,True,herding,0.0,0.0,CS
919,1077,herd-1,False,herding,0.0,0.0,CS
920,869,herd-1,True,herding,1.0,0.0,CS
921,869,herd-1,True,herding,1.0,0.0,CS
922,869,herd-1,True,herding,1.0,0.0,CS
923,869,herd-1,False,herding,1.0,0.0,CS
924,869,herd-1,False,herding,1.0,0.0,CS
925,911,herd-1,True,herding,2.0,2.0,CS
926,911,herd-1,True,herding,2.0,2.0,CS
927,911,herd-1,False,herding,2.0,2.0,CS
928,911,herd-1,False,herding,2.0,2.0,CS
929,911,herd-1,False,herding,2.0,2.0,CS
930,529,herd-1,False,herding,3.0,2.0,CS
931,529,herd-1,True,herding,3.0,2.0,CS
932,529,herd-1,False,herding,3.0,2.0,CS
933,529,herd-1,True,herding,3.0,2.0,CS
934,529,herd-1,False,herding,3.0,2.0,CS
935,627,herd-1,True,herding,0.0,0.0,CS
936,627,herd-1,False,herding,0.0,0.0,CS
937,627,herd-1,False,herding,0.0,0.0,CS
938,627,herd-1,False,herding,0.0,0.0,CS
939,627,herd-1,False,herding,0.0,0.0,CS
940,1136,herd-1,True,herding,1.0,0.0,CS
941,1136,herd-1,True,herding,1.0,0.0,CS
942,1136,herd-1,False,herding,1.0,0.0,CS
943,1136,herd-1,False,herding,1.0,0.0,CS
944,1136,herd-1,False,herding,1.0,0.0,CS
945,759,herd-1,True,herding,2.0,0.0,CS
946,759,herd-1,True,herding,2.0,0.0,CS
947,759,herd-1,False,herding,2.0,0.0,CS
948,759,herd-1,False,herding,2.0,0.0,CS
949,759,herd-1,False,herding,2.0,0.0,CS
950,1083,herd-1,True,herding,1.0,0.0,CS
951,1083,herd-1,True,herding,1.0,0.0,CS
952,1083,herd-1,True,herding,1.0,0.0,CS
953,1083,herd-1,False,herding,1.0,0.0,CS
954,1083,herd-1,False,herding,1.0,0.0,CS
955,897,herd-1,True,herding,1.0,0.0,CS
956,897,herd-1,True,herding,1.0,0.0,CS
957,897,herd-1,False,herding,1.0,0.0,CS
958,897,herd-1,False,herding,1.0,0.0,CS
959,897,herd-1,False,herding,1.0,0.0,CS
960,571,herd-1,False,herding,0.0,0.0,CS
961,571,herd-1,True,herding,0.0,0.0,CS
962,571,herd-1,False,herding,0.0,0.0,CS
963,571,herd-1,True,herding,0.0,0.0,CS
964,571,herd-1,False,herding,0.0,0.0,CS
965,675,herd-1,True,herding,1.0,0.0,CS
966,675,herd-1,True,herding,1.0,0.0,CS
967,675,herd-1,False,herding,1.0,0.0,CS
968,675,herd-1,False,herding,1.0,0.0,CS
969,675,herd-1,False,herding,1.0,0.0,CS
970,837,herd-1,True,herding,1.0,0.0,CS
971,837,herd-1,True,herding,1.0,0.0,CS
972,837,herd-1,False,herding,1.0,0.0,CS
973,837,herd-1,False,herding,1.0,0.0,CS
974,837,herd-1,False,herding,1.0,0.0,CS
975,523,herd-1,True,herding,1.0,0.0,CS
976,523,herd-1,True,herding,1.0,0.0,CS
977,523,herd-1,True,herding,1.0,0.0,CS
978,523,herd-1,True,herding,1.0,0.0,CS
979,523,herd-1,False,herding,1.0,0.0,CS
980,356,herd-1,True,herding,1.0,0.0,CS
981,356,herd-1,True,herding,1.0,0.0,CS
982,356,herd-1,True,herding,1.0,0.0,CS
983,356,herd-1,False,herding,1.0,0.0,CS
984,356,herd-1,False,herding,1.0,0.0,CS
985,131,herd-1,False,herding,1.0,0.0,CS
986,131,herd-1,False,herding,1.0,0.0,CS
987,131,herd-1,False,herding,1.0,0.0,CS
988,131,herd-1,False,herding,1.0,0.0,CS
989,131,herd-1,False,herding,1.0,0.0,CS
990,1187,herd-1,True,herding,0.0,0.0,CS
991,1187,herd-1,True,herding,0.0,0.0,CS
992,1187,herd-1,True,herding,0.0,0.0,CS
993,1187,herd-1,False,herding,0.0,0.0,CS
994,1187,herd-1,False,herding,0.0,0.0,CS
995,1052,herd-1,True,herding,0.0,0.0,CS
996,1052,herd-1,True,herding,0.0,0.0,CS
997,1052,herd-1,True,herding,0.0,0.0,CS
998,1052,herd-1,True,herding,0.0,0.0,CS
999,1052,herd-1,False,herding,0.0,0.0,CS
1000,1210,herd-1,True,herding,0.0,0.0,CS
1001,1210,herd-1,True,herding,0.0,0.0,CS
1002,1210,herd-1,False,herding,0.0,0.0,CS
1003,1210,herd-1,False,herding,0.0,0.0,CS
1004,1210,herd-1,False,herding,0.0,0.0,CS
1005,452,herd-1,True,herding,1.0,0.0,CS
1006,452,herd-1,True,herding,1.0,0.0,CS
1007,452,herd-1,False,herding,1.0,0.0,CS
1008,452,herd-1,False,herding,1.0,0.0,CS
1009,452,herd-1,False,herding,1.0,0.0,CS
1010,1089,herd-1,False,herding,0.0,0.0,CS
1011,1089,herd-1,False,herding,0.0,0.0,CS
1012,1089,herd-1,False,herding,0.0,0.0,CS
1013,1089,herd-1,False,herding,0.0,0.0,CS
1014,1089,herd-1,False,herding,0.0,0.0,CS
1015,756,herd-2,True,herding,2.0,2.0,CS
1016,756,herd-2,False,herding,2.0,2.0,CS
1017,756,herd-2,True,herding,2.0,2.0,CS
1018,756,herd-2,True,herding,2.0,2.0,CS
1019,756,herd-2,False,herding,2.0,2.0,CS
1020,117,herd-2,True,herding,2.0,2.0,CS
1021,117,herd-2,True,herding,2.0,2.0,CS
1022,117,herd-2,True,herding,2.0,2.0,CS
1023,117,herd-2,True,herding,2.0,2.0,CS
1024,117,herd-2,True,herding,2.0,2.0,CS
1025,880,herd-2,True,herding,3.0,3.0,CS
1026,880,herd-2,True,herding,3.0,3.0,CS
1027,880,herd-2,True,herding,3.0,3.0,CS
1028,880,herd-2,True,herding,3.0,3.0,CS
1029,880,herd-2,False,herding,3.0,3.0,CS
1030,82,herd-2,True,herding,1.0,0.0,CS
1031,82,herd-2,True,herding,1.0,0.0,CS
1032,82,herd-2,True,herding,1.0,0.0,CS
1033,82,herd-2,True,herding,1.0,0.0,CS
1034,82,herd-2,False,herding,1.0,0.0,CS
1035,796,herd-2,True,herding,2.0,2.0,CS
1036,796,herd-2,True,herding,2.0,2.0,CS
1037,796,herd-2,False,herding,2.0,2.0,CS
1038,796,herd-2,True,herding,2.0,2.0,CS
1039,796,herd-2,True,herding,2.0,2.0,CS
1040,1004,herd-2,True,herding,2.0,1.0,CS
1041,1004,herd-2,False,herding,2.0,1.0,CS
1042,1004,herd-2,False,herding,2.0,1.0,CS
1043,1004,herd-2,True,herding,2.0,1.0,CS
1044,1004,herd-2,False,herding,2.0,1.0,CS
1045,28,herd-2,True,herding,1.0,0.0,CS
1046,28,herd-2,True,herding,1.0,0.0,CS
1047,28,herd-2,True,herding,1.0,0.0,CS
1048,28,herd-2,False,herding,1.0,0.0,CS
1049,28,herd-2,False,herding,1.0,0.0,CS
1050,1024,herd-2,False,herding,1.0,0.0,CS
1051,1024,herd-2,True,herding,1.0,0.0,CS
1052,1024,herd-2,True,herding,1.0,0.0,CS
1053,1024,herd-2,True,herding,1.0,0.0,CS
1054,1024,herd-2,False,herding,1.0,0.0,CS
1055,1085,herd-2,False,herding,1.0,0.0,CS
1056,1085,herd-2,True,herding,1.0,0.0,CS
1057,1085,herd-2,False,herding,1.0,0.0,CS
1058,1085,herd-2,False,herding,1.0,0.0,CS
1059,1085,herd-2,False,herding,1.0,0.0,CS
1060,1147,herd-2,True,herding,1.0,1.0,CS
1061,1147,herd-2,True,herding,1.0,1.0,CS
1062,1147,herd-2,False,herding,1.0,1.0,CS
1063,1147,herd-2,True,herding,1.0,1.0,CS
1064,1147,herd-2,True,herding,1.0,1.0,CS
1065,982,herd-2,True,herding,1.0,0.0,CS
1066,982,herd-2,False,herding,1.0,0.0,CS
1067,982,herd-2,True,herding,1.0,0.0,CS
1068,982,herd-2,True,herding,1.0,0.0,CS
1069,982,herd-2,False,herding,1.0,0.0,CS
1070,588,herd-2,True,herding,1.0,0.0,CS
1071,588,herd-2,True,herding,1.0,0.0,CS
1072,588,herd-2,False,herding,1.0,0.0,CS
1073,588,herd-2,False,herding,1.0,0.0,CS
1074,588,herd-2,False,herding,1.0,0.0,CS
1075,220,herd-2,True,herding,0.0,0.0,CS
1076,220,herd-2,False,herding,0.0,0.0,CS
1077,220,herd-2,False,herding,0.0,0.0,CS
1078,220,herd-2,False,herding,0.0,0.0,CS
1079,220,herd-2,False,herding,0.0,0.0,CS
1080,1181,herd-2,True,herding,1.0,0.0,CS
1081,1181,herd-2,True,herding,1.0,0.0,CS
1082,1181,herd-2,False,herding,1.0,0.0,CS
1083,1181,herd-2,False,herding,1.0,0.0,CS
1084,1181,herd-2,False,herding,1.0,0.0,CS
1085,1107,herd-2,True,herding,3.0,4.0,CS
1086,1107,herd-2,False,herding,3.0,4.0,CS
1087,1107,herd-2,False,herding,3.0,4.0,CS
1088,1107,herd-2,False,herding,3.0,4.0,CS
1089,1107,herd-2,False,herding,3.0,4.0,CS
1090,1078,herd-2,True,herding,0.0,0.0,CS
1091,1078,herd-2,False,herding,0.0,0.0,CS
1092,1078,herd-2,False,herding,0.0,0.0,CS
1093,1078,herd-2,False,herding,0.0,0.0,CS
1094,1078,herd-2,False,herding,0.0,0.0,CS
1095,1126,herd-2,True,herding,0.0,0.0,CS
1096,1126,herd-2,True,herding,0.0,0.0,CS
1097,1126,herd-2,False,herding,0.0,0.0,CS
1098,1126,herd-2,False,herding,0.0,0.0,CS
1099,1126,herd-2,False,herding,0.0,0.0,CS
1100,766,herd-2,True,herding,1.0,0.0,CS
1101,766,herd-2,True,herding,1.0,0.0,CS
1102,766,herd-2,False,herding,1.0,0.0,CS
1103,766,herd-2,False,herding,1.0,0.0,CS
1104,766,herd-2,False,herding,1.0,0.0,CS
1105,1034,herd-2,True,herding,0.0,0.0,CS
1106,1034,herd-2,True,herding,0.0,0.0,CS
1107,1034,herd-2,True,herding,0.0,0.0,CS
1108,1034,herd-2,True,herding,0.0,0.0,CS
1109,1034,herd-2,False,herding,0.0,0.0,CS
1110,572,herd-2,True,herding,1.0,1.0,CS
1111,572,herd-2,False,herding,1.0,1.0,CS
1112,572,herd-2,True,herding,1.0,1.0,CS
1113,572,herd-2,False,herding,1.0,1.0,CS
1114,572,herd-2,False,herding,1.0,1.0,CS
1115,53,herd-2,True,herding,1.0,0.0,CS
1116,53,herd-2,True,herding,1.0,0.0,CS
1117,53,herd-2,True,herding,1.0,0.0,CS
1118,53,herd-2,False,herding,1.0,0.0,CS
1119,53,herd-2,False,herding,1.0,0.0,CS
1120,1115,herd-2,True,herding,2.0,1.0,CS
